"","online_order","reservations","ratings","votes","two_meal_cost","city","phone_count","favorite_count","menu_listed","grouped_cuisine_Asian","grouped_cuisine_Drinks","grouped_cuisine_European","grouped_cuisine_Western","grouped_cuisine_Vegetarian","grouped_cuisine_Other","grouped_cuisine_Eastern_Indian","grouped_cuisine_Middle_East","grouped_cuisine_North_Indian","grouped_cuisine_Souhtern_Indian","grouped_cuisine_Western_Indian","restaurant_type_Cafe_Tea","restaurant_type_Dessert_Parlor","restaurant_type_Fine_Dining","restaurant_type_Quick_Bites","restaurant_type_Bar","restaurant_type_Delivery","food_list_type_Unkown","food_list_type_Sheet_Shop","food_list_type_Takeaway","food_list_type_Bars"
"14304",1,0,3.9,225,400,"Koramangala 4th Block",2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"14305",1,0,3.9,230,400,"Koramangala 5th Block",2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"14306",1,0,3.9,232,400,"Koramangala 6th Block",2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"14307",1,0,3.9,488,400,"Bannerghatta Road",2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"14308",0,0,3.8,52,1300,"Kammanahalli",2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"14309",1,0,4,195,500,"HSR",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"14310",1,0,4,195,500,"Koramangala 4th Block",2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"14311",1,0,4,195,500,"Koramangala 6th Block",2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"14312",1,0,4,195,500,"Koramangala 7th Block",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"14313",0,0,3.9,412,300,"Marathahalli",2,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"14314",1,0,3.8,40,250,"Whitefield",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14315",1,0,3.8,40,250,"Whitefield",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14316",0,0,3.8,60,100,"Marathahalli",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14317",1,0,3.8,53,100,"Kalyan Nagar",2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14318",1,0,3.8,79,200,"New BEL Road",2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14319",1,0,3.8,23,150,"Basavanagudi",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14320",1,0,3.8,23,150,"JP Nagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14321",0,0,3.9,206,450,"Banashankari",2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14322",0,0,4,102,150,"Frazer Town",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"14323",0,0,3.9,155,600,"Brigade Road",2,7,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14324",0,0,3.9,155,600,"Church Street",2,7,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14325",0,0,3.9,156,600,"Lavelle Road",2,7,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14326",0,0,3.9,157,600,"MG Road",2,7,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14327",1,1,3.8,585,600,"Marathahalli",2,7,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14328",1,0,3.8,36,300,"BTM",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14329",1,0,3.8,36,300,"Koramangala 4th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14330",1,0,3.8,36,300,"Koramangala 5th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14331",1,0,3.8,36,300,"Koramangala 6th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14332",1,0,3.8,36,300,"Koramangala 7th Block",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14333",1,0,4,571,600,"BTM",2,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14334",1,0,4,575,600,"Koramangala 4th Block",2,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14335",1,0,4,576,600,"Koramangala 4th Block",2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14336",1,0,4,576,600,"Koramangala 5th Block",2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14337",1,0,4,577,600,"Koramangala 6th Block",2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14338",1,0,4,578,600,"Koramangala 7th Block",2,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14339",1,0,4,579,600,"Koramangala 7th Block",2,7,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14340",0,0,3.8,2330,700,"MG Road",2,7,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14341",0,0,3.9,2322,700,"Brigade Road",2,7,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14342",0,0,3.9,2322,700,"Church Street",2,7,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14343",0,0,3.9,2328,700,"Lavelle Road",2,7,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14344",0,0,4,431,NA,"BTM",0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14345",0,0,4,431,NA,"Koramangala 4th Block",0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14346",0,0,4,431,NA,"Koramangala 5th Block",0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14347",0,0,4,431,NA,"Koramangala 6th Block",0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14348",0,0,4,431,NA,"Koramangala 7th Block",0,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14349",1,0,4,396,400,"Bannerghatta Road",2,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14350",1,0,4,398,400,"Bannerghatta Road",2,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14351",1,0,4,403,400,"JP Nagar",2,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14352",1,0,4,117,500,"Bannerghatta Road",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14353",1,0,3.9,52,300,"BTM",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14354",1,0,3.9,52,300,"Koramangala 4th Block",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14355",1,0,3.9,52,300,"Koramangala 5th Block",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14356",1,0,3.9,52,300,"Koramangala 6th Block",2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14357",1,0,3.9,150,300,"HSR",2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"14358",1,0,3.9,150,300,"Koramangala 4th Block",2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14359",1,0,3.9,151,300,"Koramangala 5th Block",2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14360",1,0,4,47,300,"Brigade Road",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14361",1,0,4,47,300,"Church Street",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14362",1,0,4,47,300,"Frazer Town",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14363",1,0,4,47,300,"Lavelle Road",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14364",1,0,4,47,300,"Residency Road",2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14365",1,0,4,47,300,"Residency Road",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14366",1,0,4,130,300,"Whitefield",2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14367",1,0,4,253,300,"Basavanagudi",2,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"14368",1,0,4,253,300,"JP Nagar",2,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14369",1,0,4,254,300,"Koramangala 7th Block",2,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14370",0,0,3.8,1159,650,"BTM",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14371",0,0,3.8,1161,650,"Koramangala 4th Block",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14372",0,0,3.8,1161,650,"Koramangala 5th Block",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14373",0,0,3.8,1161,650,"Koramangala 6th Block",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14374",0,0,3.8,1162,650,"Koramangala 6th Block",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14375",0,0,3.8,1162,650,"Koramangala 7th Block",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14376",0,1,3.8,473,650,"Electronic City",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14377",1,0,3.8,1989,650,"Marathahalli",2,7,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14378",1,0,3.8,49,300,"Marathahalli",2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14379",1,0,3.8,49,300,"Marathahalli",2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14380",1,1,3.8,280,1200,"Malleshwaram",2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"14381",0,0,3.9,16,200,"Basavanagudi",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14382",0,0,3.9,16,200,"Jayanagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14383",0,0,3.9,16,200,"JP Nagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14384",1,0,3.9,326,200,"Bannerghatta Road",2,7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"14385",1,0,3.9,331,200,"BTM",2,7,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
"14386",1,0,3.9,331,200,"Jayanagar",2,7,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"14387",1,0,3.9,331,200,"Koramangala 4th Block",2,7,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"14388",1,0,3.9,333,200,"Koramangala 5th Block",2,7,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"14389",1,0,3.9,333,200,"Koramangala 7th Block",2,7,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"14390",1,1,3.8,1166,600,"HSR",2,7,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14391",1,1,3.8,1167,600,"Koramangala 4th Block",2,7,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14392",1,1,3.8,1167,600,"Koramangala 5th Block",2,7,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14393",1,1,3.8,1168,600,"Koramangala 4th Block",2,7,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14394",0,0,3.8,67,200,"Old Airport Road",2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14395",1,0,3.8,66,200,"Brigade Road",2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14396",1,0,3.8,66,200,"Church Street",2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14397",1,0,3.8,66,200,"Indiranagar",2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"14398",0,1,4,869,1100,"Indiranagar",2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"14399",1,0,3.8,198,800,"Old Airport Road",2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"14400",1,0,3.9,247,400,"Kalyan Nagar",2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14401",1,0,3.8,69,300,"Old Airport Road",2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"14402",0,0,3.9,53,100,"HSR",2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14403",1,0,3.8,47,500,"HSR",2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14404",0,0,3.8,46,400,"Jayanagar",2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14405",0,0,3.8,46,400,"JP Nagar",2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14406",1,0,3.8,87,400,"Malleshwaram",2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"14407",1,0,3.9,88,400,"Rajajinagar",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14408",0,0,3.9,71,200,"Indiranagar",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"14409",0,0,3.9,71,200,"Old Airport Road",2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"14410",0,0,3.8,20,300,"Old Airport Road",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"14411",0,0,3.8,289,500,"Koramangala 4th Block",2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"14412",0,0,3.8,290,500,"Koramangala 7th Block",2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"14413",0,0,4,1443,500,"Brigade Road",2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"14414",0,0,4,1460,450,"Lavelle Road",2,7,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"14415",0,0,4,1463,450,"MG Road",2,7,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"14416",0,0,4,1469,450,"Residency Road",2,7,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"14417",0,0,4,66,800,"New BEL Road",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14418",1,0,4,65,200,"Electronic City",2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14419",1,0,3.8,68,200,"Bellandur",2,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14420",1,0,3.8,71,200,"Sarjapur Road",2,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14421",0,0,3.9,32,200,"Church Street",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14422",1,0,3.8,20,200,"Marathahalli",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"14423",1,0,3.8,83,100,"Brigade Road",2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"14424",1,0,3.8,83,100,"Frazer Town",2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"14425",1,0,3.9,38,200,"BTM",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14426",1,0,3.9,39,200,"Koramangala 4th Block",2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14427",1,0,3.9,39,200,"Koramangala 5th Block",0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14428",1,0,3.9,39,200,"Koramangala 7th Block",0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14429",1,0,3.9,40,200,"Koramangala 6th Block",2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14430",1,0,3.9,73,200,"Whitefield",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14431",1,0,3.9,73,200,"Whitefield",2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"14432",1,0,3.9,81,200,"Malleshwaram",2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14433",1,0,3.9,81,200,"Rajajinagar",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14434",1,0,3.9,153,200,"HSR",2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14435",1,0,3.9,169,150,"Banashankari",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14436",1,0,3.9,169,150,"JP Nagar",2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14437",1,0,4,215,100,"Old Airport Road",2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"14438",1,0,3.8,9,450,"Bannerghatta Road",2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14439",1,0,3.8,10,450,"Koramangala 4th Block",2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14440",1,0,3.8,10,450,"Koramangala 5th Block",2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14441",1,0,4,17,450,"BTM",2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"14442",0,0,3.9,51,2000,"Whitefield",2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14443",1,0,4,49,400,"Malleshwaram",2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"14444",1,0,4,50,400,"New BEL Road",2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"14445",1,0,3.9,118,1000,"Brigade Road",2,7,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14446",1,0,3.9,119,1000,"Church Street",2,7,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14447",1,0,3.9,122,1000,"Lavelle Road",2,7,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14448",1,0,4,122,1000,"Residency Road",2,7,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14449",0,0,3.9,56,300,"Marathahalli",2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"14450",1,0,3.8,41,400,"BTM",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14451",1,0,3.8,45,400,"Koramangala 4th Block",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14452",1,0,3.8,46,400,"Koramangala 5th Block",2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14453",1,0,3.8,46,400,"Koramangala 5th Block",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14454",1,0,3.8,47,400,"Koramangala 6th Block",2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14455",1,0,3.8,47,400,"Koramangala 7th Block",2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14456",0,0,3.8,33,350,"Brigade Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"14457",0,0,3.8,33,350,"Residency Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"14458",0,0,3.8,33,350,"Lavelle Road",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"14459",1,1,3.9,328,600,"Brookefield",2,7,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"14460",1,1,3.9,328,600,"Brookefield",2,7,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"14461",1,0,3.8,70,500,"Sarjapur Road",2,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"14462",1,0,4,162,500,"Bellandur",2,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"14463",1,0,4,164,500,"HSR",2,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"14464",0,0,3.9,92,1000,"Marathahalli",2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"14465",1,0,4,1203,2000,"Brigade Road",2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
"14466",1,0,4,1203,2000,"Brigade Road",2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"14467",1,0,4,1205,2000,"Church Street",2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"14468",1,0,4,1207,2000,"Frazer Town",2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"14469",1,0,4,1218,2000,"MG Road",2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"14470",1,0,4,1218,2000,"MG Road",2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"14471",1,0,3.9,52,300,"Kalyan Nagar",2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14472",1,0,3.9,52,300,"Kammanahalli",2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14473",0,0,3.8,104,400,"Kalyan Nagar",2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"14474",0,0,3.8,41,500,"Frazer Town",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"14475",0,0,3.8,41,500,"Kammanahalli",2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"14476",1,0,4,39,150,"Whitefield",2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"14477",1,0,3.9,38,400,"Whitefield",2,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14478",1,0,4,334,500,"Malleshwaram",2,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14479",1,0,4,336,500,"New BEL Road",2,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14480",1,0,4,336,500,"New BEL Road",2,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14481",0,0,3.9,108,3000,"Indiranagar",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"14482",0,1,3.9,428,2200,"Old Airport Road",2,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
"14483",0,1,4,420,2200,"Indiranagar",2,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"14484",0,1,4,421,2200,"Indiranagar",2,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"14485",1,0,3.8,76,250,"Old Airport Road",2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"14486",0,1,4,98,2400,"Brigade Road",2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"14487",1,1,3.8,197,1000,"Basavanagudi",2,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"14488",1,1,3.8,202,1000,"BTM",2,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"14489",1,0,3.9,195,300,"Brookefield",2,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"14490",1,0,3.9,195,300,"Brookefield",2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"14491",1,0,3.9,198,300,"Marathahalli",2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
